1.810, -0.8190, 14.65
1.820, -0.8180, 14.78
1.830, -0.8170, 14.80
1.840, -0.8160, 14.74
1.850, -0.8150, 14.97
1.860, -0.8140, 14.89
1.870, -0.8130, 14.81
1.880, -0.8120, 14.73
1.890, -0.8110, 14.57
1.900, -0.8100, 14.86
1.910, -0.8090, 14.88
1.920, -0.8080, 14.70
1.930, -0.8070, 14.75
1.940, -0.8060, 14.81
1.950, -0.8050, 14.85
1.960, -0.8040, 14.81
1.970, -0.8030, 14.88
1.980, -0.8020, 14.83
1.990, -0.8010, 15.05
2.000, -0.8000, 14.76
2.010, -0.7990, 14.88
2.020, -0.7980, 14.94
2.030, -0.7970, 14.97
2.040, -0.7960, 14.81
2.050, -0.7950, 14.84
2.060, -0.7940, 14.91
2.070, -0.7930, 14.92
2.080, -0.7920, 14.82
2.090, -0.7910, 15.19
2.100, -0.7900, 15.07
2.110, -0.7890, 14.86
2.120, -0.7880, 14.86
2.130, -0.7870, 14.99
2.140, -0.7860, 15.11
2.150, -0.7850, 14.87
2.160, -0.7840, 14.89
2.170, -0.7830, 15.13
2.180, -0.7820, 15.00
2.190, -0.7810, 15.01
2.200, -0.7800, 15.13
2.210, -0.7790, 15.08
2.220, -0.7780, 14.85
2.230, -0.7770, 15.07
2.240, -0.7760, 14.99
2.250, -0.7750, 15.03
2.260, -0.7740, 14.98
2.270, -0.7730, 15.13
2.280, -0.7720, 15.12
2.290, -0.7710, 15.20
2.300, -0.7700, 14.97
2.310, -0.7690, 14.95
2.320, -0.7680, 15.22
2.330, -0.7670, 14.98
2.340, -0.7660, 15.20
2.350, -0.7650, 15.03
2.360, -0.7640, 15.09
2.370, -0.7630, 15.11
2.380, -0.7620, 15.35
2.390, -0.7610, 15.22
2.400, -0.7600, 15.19
2.410, -0.7590, 15.11
2.420, -0.7580, 15.50
2.430, -0.7570, 15.12
2.440, -0.7560, 15.02
2.450, -0.7550, 14.74
2.460, -0.7540, 15.21
2.470, -0.7530, 15.48
2.480, -0.7520, 15.63
2.490, -0.7510, 14.95
2.500, -0.7500, 15.12
2.510, -0.7490, 15.58
2.520, -0.7480, 15.63
2.530, -0.7470, 15.09
2.540, -0.7460, 15.00
2.550, -0.7450, 14.98
2.560, -0.7440, 15.26
2.570, -0.7430, 15.66
2.580, -0.7420, 15.52
2.590, -0.7410, 15.52
2.600, -0.7400, 15.15
2.610, -0.7390, 15.08
2.620, -0.7380, 15.25
2.630, -0.7370, 15.22
2.640, -0.7360, 15.02
2.650, -0.7350, 15.13
2.660, -0.7340, 15.23
2.670, -0.7330, 15.30
2.680, -0.7320, 14.98
2.690, -0.7310, 15.04
2.700, -0.7300, 15.14
2.710, -0.7290, 15.21
2.720, -0.7280, 15.47
2.730, -0.7270, 15.70
2.740, -0.7260, 15.57
2.750, -0.7250, 15.75
2.760, -0.7240, 15.85
2.770, -0.7230, 15.72
2.780, -0.7220, 15.65
2.790, -0.7210, 15.39
2.800, -0.7200, 15.51
2.810, -0.7190, 15.31
2.820, -0.7180, 15.19
2.830, -0.7170, 15.34
2.840, -0.7160, 15.52
2.850, -0.7150, 15.58
2.860, -0.7140, 15.52
2.870, -0.7130, 15.49
2.880, -0.7120, 15.83
2.890, -0.7110, 15.69
2.900, -0.7100, 15.86
2.910, -0.7090, 15.75
2.920, -0.7080, 15.65
2.930, -0.7070, 15.44
2.940, -0.7060, 15.41
2.950, -0.7050, 15.42
2.960, -0.7040, 15.20
2.970, -0.7030, 15.37
2.980, -0.7020, 15.57
2.990, -0.7010, 15.83
3.000, -0.7000, 15.98
3.010, -0.6990, 16.12
3.020, -0.6980, 15.83
3.030, -0.6970, 15.87
3.040, -0.6960, 16.09
3.050, -0.6950, 15.85
3.060, -0.6940, 15.62
3.070, -0.6930, 15.48
3.080, -0.6920, 15.33
3.090, -0.6910, 15.43
3.100, -0.6900, 15.27
3.110, -0.6890, 15.23
3.120, -0.6880, 15.60
3.130, -0.6870, 15.68
3.140, -0.6860, 15.65
3.150, -0.6850, 15.77
3.160, -0.6840, 16.12
3.170, -0.6830, 16.12
3.180, -0.6820, 15.94
3.190, -0.6810, 15.90
3.200, -0.6800, 15.57
3.210, -0.6790, 15.71
3.220, -0.6780, 15.62
3.230, -0.6770, 15.77
3.240, -0.6760, 15.95
3.250, -0.6750, 15.92
3.260, -0.6740, 16.03
3.270, -0.6730, 16.15
3.280, -0.6720, 16.37
3.290, -0.6710, 16.03
3.300, -0.6700, 15.78
3.310, -0.6690, 15.94
3.320, -0.6680, 15.86
3.330, -0.6670, 15.75
3.340, -0.6660, 15.70
3.350, -0.6650, 15.83
3.360, -0.6640, 16.15
3.370, -0.6630, 16.17
3.380, -0.6620, 16.36
3.390, -0.6610, 16.15
3.400, -0.6600, 15.78
3.410, -0.6590, 16.20
3.420, -0.6580, 15.97
3.430, -0.6570, 16.11
3.440, -0.6560, 15.93
3.450, -0.6550, 16.10
3.460, -0.6540, 16.06
3.470, -0.6530, 16.03
3.480, -0.6520, 16.07
3.490, -0.6510, 15.85
3.500, -0.6500, 16.05
3.510, -0.6490, 16.01
3.520, -0.6480, 16.04
3.530, -0.6470, 15.94
3.540, -0.6460, 16.11
3.550, -0.6450, 16.12
3.560, -0.6440, 16.09
3.570, -0.6430, 16.00
3.580, -0.6420, 16.06
3.590, -0.6410, 16.04
3.600, -0.6400, 16.07
3.610, -0.6390, 16.11
3.620, -0.6380, 16.06
